"A"	"B"	"nab"	"expected_nab"	"pvalue"	"adjusted_p"	"conclusion"
"MB15"	"ficytC"	230	192.8426	0.00536791252294399	0.0111328973948632	"Overenrichment"
"MB15"	"o2s"	162	78.4063	3.0953972524954e-19	4.01423020046437e-18	"Overenrichment"
"MB15"	"dopa"	226	263.572	0.011817722631234	0.0226226184789681	"Underenrichment"
"MB15"	"ptrc"	91	85.0595	0.490545477291575	0.571507811532913	"No enrichment"
"MB15"	"fald"	115	129.79	0.164889804269281	0.228364104298568	"No enrichment"
"MB15"	"mhista"	19	33.5734	0.0046730784425649	0.00981212123162213	"Underenrichment"
"MB15"	"trypta"	13	19.5504	0.107837494406209	0.158935622185958	"No enrichment"
"MB15"	"bamppald"	44	85.469	2.44892940595079e-07	1.03166491462845e-06	"Underenrichment"
"MB15"	"hista"	88	88.9491	0.926672738642803	0.943769319595535	"No enrichment"
"MB15"	"mma"	25	35.723	0.050055723597228	0.0814292707880369	"No enrichment"
"MB15"	"sprm"	13	14.8419	0.636117407642242	0.703835482187462	"No enrichment"
"MB15"	"3mldz"	27	55.171	1.23055663607885e-05	4.09956159535059e-05	"Underenrichment"
"MB15"	"im4act"	33	61.2101	3.91433314312888e-05	0.000120617984938431	"Underenrichment"
"MB15"	"id3acald"	37	54.5568	0.00864185334549656	0.0171009553646279	"Underenrichment"
"MB15"	"34dhpac"	33	73.2884	3.94543994147397e-08	1.82121556355013e-07	"Underenrichment"
"MB15"	"13dampp"	37	37.7701	0.912539622156987	0.933106353157656	"No enrichment"
"MB15"	"hs_pre9"	20	41.8644	9.86018617246496e-05	0.000284307573180829	"Underenrichment"
"MB15"	"cs_hs_linkage"	32	44.7305	0.037530297890975	0.0630785383951142	"No enrichment"
"MB15"	"galgluside_hs"	617	685.5942	0.00380299889497585	0.00814445543356564	"Underenrichment"
"MB15"	"udpgal"	538	604.7313	0.00278604104565639	0.0061355602758796	"Underenrichment"
"MB15"	"gluside_hs"	572	627.3525	0.015134891662283	0.028208589315038	"Underenrichment"
"MB15"	"udpglcur"	118	237.9825	3.52540718208629e-20	4.90433481124366e-19	"Underenrichment"
"MB15"	"cs_d_pre3"	49	58.1394	0.201298609226076	0.271053402044502	"No enrichment"
"MB15"	"cs_e_pre4"	49	83.0124	2.42097570134983e-05	7.70963484007438e-05	"Underenrichment"
"MB15"	"dopa3glcur"	52	62.029	0.173575811706582	0.238562174954876	"No enrichment"
"MB15"	"cs_d_pre2"	27	38.4866	0.0429433823781716	0.071142276178809	"No enrichment"
"MB15"	"leuktrD4"	156	156.1984	0.995263269753089	0.995995823246923	"No enrichment"
"MB15"	"gly"	882	658.9811	8.63465667423301e-20	1.16414299618745e-18	"Overenrichment"
"MB15"	"leuktrE4"	29	27.6367	0.766643418593139	0.81500942685955	"No enrichment"
"MB15"	"cdca3g"	22	44.7305	9.37968373996396e-05	0.000271393612821993	"Underenrichment"
"MB15"	"HC02191"	86	104.7123	0.0479624677723991	0.0784245145512324	"No enrichment"
"MB15"	"C02528"	118	129.6876	0.275154795304234	0.353317947901868	"No enrichment"
"MB15"	"hyochol"	75	98.4684	0.00968852416394303	0.0189480221778532	"Underenrichment"
"MB15"	"M02155"	11	40.3291	1.71491395234313e-08	8.27180789126334e-08	"Underenrichment"
"MB15"	"lca24g"	17	31.0145	0.0045352323246583	0.00954812604440471	"Underenrichment"
"MB15"	"3hmp"	1	1.3307	0.855469986514751	0.887786555631721	"No enrichment"
"MB15"	"2mop"	45	72.0601	0.000351969232568665	0.000918943822481131	"Underenrichment"
"MB15"	"glc__D"	254	591.9366	2.43889179505144e-63	2.31108151617153e-61	"Underenrichment"
"MB15"	"gam"	16	76.7685	4.24449615865683e-19	5.42686562659351e-18	"Underenrichment"
"MB15"	"dhdascb"	12	33.0616	1.44005880345635e-05	4.74431959629189e-05	"Underenrichment"
"MB15"	"q10h2"	739	720.6006	0.452592868221789	0.534423315037393	"No enrichment"
"MB15"	"nac"	34	28.5579	0.285234875798829	0.364287005072086	"No enrichment"
"MB15"	"nicrnt"	100	85.8784	0.111703871701744	0.163859341313723	"No enrichment"
"MB15"	"prpp"	53	32.0381	0.000286417733972741	0.000759934883946754	"Overenrichment"
"MB15"	"quln"	26	19.3457	0.121712995492696	0.176458503778119	"No enrichment"
"MB15"	"prostgh2"	62	75.2332	0.100749314596824	0.14978588333684	"No enrichment"
"MB15"	"2hatvlac"	42	84.036	1.19354383885897e-07	5.21744185559023e-07	"Underenrichment"
"MB15"	"acmp"	31	80.4534	5.66360622414634e-11	3.57711505538574e-10	"Underenrichment"
"MB15"	"lstn"	38	110.0349	1.41527820462086e-16	1.52059887187539e-15	"Underenrichment"
"MB15"	"crvs"	9	12.1806	0.342277312236048	0.424624097344169	"No enrichment"
"MB15"	"andrstandn"	33	30.9121	0.677497342816999	0.738433386718313	"No enrichment"
"MB15"	"prgnlone"	58	70.4223	0.111624942737306	0.163783677250387	"No enrichment"
"MB15"	"2hatvacid"	30	49.746	0.00169005340747944	0.00389374157371426	"Underenrichment"
"MB15"	"digalsgalside_hs"	13	18.8339	0.147599742737729	0.207996926751309	"No enrichment"
"MB15"	"sphmyln_hs"	46	37.3607	0.142929763227262	0.20230141945912	"No enrichment"
"MB15"	"andrstndn"	41	65.6115	0.000667517740562429	0.00166069717708552	"Underenrichment"
"MB15"	"atvacid"	52	121.7037	9.24807286163926e-14	7.67741319015597e-13	"Underenrichment"
"MB15"	"eandrstrn"	17	14.9443	0.561445874750187	0.637588564681417	"No enrichment"
"MB15"	"atvlac"	50	106.1453	2.16942458309076e-10	1.29663173085968e-09	"Underenrichment"
"MB15"	"sphmyln18117_hs"	26	34.9041	0.103453453097931	0.153258308987505	"No enrichment"
"MB15"	"smv"	27	37.2583	0.067744386617191	0.106139488952761	"No enrichment"
"MB15"	"11docrtstrn"	17	12.9995	0.249981192627076	0.32582209593563	"No enrichment"
"MB15"	"11docrtsl"	19	13.2042	0.106591956224208	0.157355035356817	"No enrichment"
"MB15"	"smvacid"	15	22.007	0.105199219506058	0.155521373926902	"No enrichment"
"MB15"	"M02053"	425	396.228	0.122291281760961	0.177159658492995	"No enrichment"
"MB15"	"dlnlcgcoa"	604	449.8636	5.90710865900926e-14	5.00233206123793e-13	"Overenrichment"
"MB15"	"c226coa"	519	378.5201	1.26540766131976e-13	1.03471783207425e-12	"Overenrichment"
"MB15"	"arachcoa"	761	503.9087	1.60914777037911e-31	4.40039459691617e-30	"Overenrichment"
"MB15"	"tdcoa"	870	590.1965	2.2819423314067e-32	6.53880202599448e-31	"Overenrichment"
"MB15"	"M01237"	424	323.042	7.13873892270448e-09	3.59385336754309e-08	"Overenrichment"
"MB15"	"docosac"	74	73.4931	0.937423139928732	0.951983941600284	"No enrichment"
"MB15"	"adrncoa"	859	582.5196	5.20154789060959e-32	1.46248967170341e-30	"Overenrichment"
"MB15"	"dlnlcg"	19	35.3135	0.00186937023803245	0.00426422049269776	"Underenrichment"
"MB15"	"M00020"	685	480.0592	6.85079898899662e-22	1.06566402559228e-20	"Overenrichment"
"MB15"	"docoscoa"	730	496.4365	7.13529178411213e-27	1.51854425858887e-25	"Overenrichment"
"MB15"	"stcoa"	237	180.0478	1.41340082873009e-05	4.66573414347852e-05	"Overenrichment"
"MB15"	"ttdca"	301	277.2879	0.130524444131016	0.187247829974568	"No enrichment"
"MB15"	"nrvnc"	223	216.9991	0.658809962566646	0.722165886411233	"No enrichment"
"MB15"	"ak2lgchol_hs"	66	36.9513	3.89754658591998e-06	1.39915664707521e-05	"Overenrichment"
"MB15"	"hdca"	398	369.2055	0.109884819123034	0.161515365394665	"No enrichment"
"MB15"	"em2emgacpail_prot_hs"	16	8.3934	0.0119594137292983	0.0228533940465927	"Overenrichment"
"MB15"	"gm2_hs"	128	173.804	0.000121443292545631	0.000345018781023376	"Underenrichment"
"MB15"	"ga1_hs"	81	105.1217	0.0101497881357444	0.0197687820955335	"Underenrichment"
"MB15"	"lcts"	39	67.761	7.60816624680143e-05	0.00022350527822449	"Underenrichment"
"MB15"	"gal"	142	241.9744	1.95353328059708e-13	1.57333514131788e-12	"Underenrichment"
"MB15"	"hs_pre13"	0	24.5659	5.38391553561723e-12	3.79510279657539e-11	"Underenrichment"
"MB15"	"pap"	30	211.1647	1.93486075572746e-60	1.70404324910304e-58	"Underenrichment"
"MB15"	"paps"	44	229.3844	5.58657538833891e-56	4.22435387445506e-54	"Underenrichment"
"MB15"	"hs_pre12"	0	16.4796	2.77635570089529e-08	1.3063355610875e-07	"Underenrichment"
"MB15"	"cit"	100	86.6973	0.135091723812933	0.192728885504525	"No enrichment"
"MB15"	"thmtp"	3	4.7085	0.430941425174181	0.513616861782187	"No enrichment"
"MB15"	"ca2"	126	90.5869	0.000170891505036643	0.00047258729468205	"Overenrichment"
"MB15"	"ksi_deg1"	0	0.8189	0.421513824394713	0.504428501225932	"No enrichment"
"MB15"	"fuc__L"	1	1.0236	0.933413103314704	0.948877035770488	"No enrichment"
"MB15"	"pail35p_hs"	209	386.7087	2.55173497699555e-26	5.27687514856042e-25	"Underenrichment"
"MB15"	"pail34p_hs"	180	257.8399	5.70508564882855e-08	2.58798795134861e-07	"Underenrichment"
"MB15"	"pail5p_hs"	225	258.8635	0.0223749052384862	0.039956712933041	"Underenrichment"
"MB15"	"pail45p_hs"	336	388.1417	0.00378680341010092	0.00811407363398809	"Underenrichment"
"MB15"	"na1"	2070	1799.1474	3.54929587536887e-13	2.8005300577614e-12	"Overenrichment"
"MB15"	"ppcoa"	690	402.3695	4.64568487479954e-46	2.35780318459317e-44	"Overenrichment"
"MB15"	"aacoa"	212	99.7991	2.67819303144888e-26	5.53456260412045e-25	"Overenrichment"
"MB15"	"2maacoa"	129	67.2492	6.36798761255256e-13	4.91451085232665e-12	"Overenrichment"
"MB15"	"HC02060"	149	167.253	0.129936853557931	0.186512110777944	"No enrichment"
"MB15"	"HC02076"	57	73.9025	0.0324650717600737	0.0554839397741937	"No enrichment"
"MB15"	"M00234"	34	43.9116	0.106869943048572	0.157656595459968	"No enrichment"
"MB15"	"lnlc"	391	602.2747	1.74720704804495e-23	3.03646940491341e-22	"Underenrichment"
"MB15"	"M00023"	219	146.2696	1.81811104268143e-09	9.80398290330502e-09	"Overenrichment"
"MB15"	"tmndnc"	285	268.2804	0.276049214785572	0.354247779529407	"No enrichment"
"MB15"	"tetpent6coa"	479	335.1202	1.24582095286104e-15	1.23854125539412e-14	"Overenrichment"
"MB15"	"M01141"	91	68.3752	0.0053596284560335	0.0111180266357788	"Overenrichment"
"MB15"	"arachd"	479	726.3327	1.38200099508502e-26	2.89794382330713e-25	"Underenrichment"
"MB15"	"dcsptn1coa"	243	159.4738	4.1451506421045e-11	2.65559244388483e-10	"Overenrichment"
"MB15"	"arachdcoa"	768	556.9301	1.68046307166037e-20	2.39960830795413e-19	"Overenrichment"
"MB15"	"vacc"	172	150.5687	0.0673122825258513	0.105617217981246	"No enrichment"
"MB15"	"thf"	157	157.3243	0.986764976669479	0.989242708540322	"No enrichment"
"MB15"	"mlthf"	193	188.1341	0.699524721826955	0.758037320549957	"No enrichment"
"MB15"	"methf"	36	42.0692	0.323950523797194	0.40526297144816	"No enrichment"
"MB15"	"dhlam"	97	51.4861	1.25278397770228e-09	6.88571281723883e-09	"Overenrichment"
"MB15"	"ksii_core4_pre2"	96	94.4765	0.857425725054395	0.889384644278398	"No enrichment"
"MB15"	"ksii_core4_pre5"	87	101.4368	0.1241669540948	0.179468806941869	"No enrichment"
"MB15"	"ascb__L"	34	35.723	0.777623813377773	0.824140994492935	"No enrichment"
"MB15"	"cmpacna"	56	61.8243	0.437989172431168	0.520339130302674	"No enrichment"
"MB15"	"gd1a_hs"	57	65.5091	0.264676105933765	0.34179150060724	"No enrichment"
"MB15"	"gt1b_hs"	17	24.1565	0.115290643266965	0.16853461345372	"No enrichment"
"MB15"	"bildglcur"	56	126.3098	1.98718476819194e-13	1.59914702227196e-12	"Underenrichment"
"MB15"	"fol"	165	168.5837	0.776586575517343	0.823270849581935	"No enrichment"
"MB15"	"ca3s"	53	74.3119	0.00649505274730202	0.0132151837647083	"Underenrichment"
"MB15"	"pvs"	17	51.5885	6.98316997727395e-09	3.52086280180992e-08	"Underenrichment"
"MB15"	"3dhchol"	94	121.499	0.00635523052163267	0.0129615190532467	"Underenrichment"
"MB15"	"C05770"	35	47.2894	0.0518953466485132	0.0840975354498906	"No enrichment"
"MB15"	"HC02194"	30	50.4625	0.00120632837765175	0.00285800276449118	"Underenrichment"
"MB15"	"hca6g"	16	30.5027	0.00290516460516958	0.00637866614878998	"Underenrichment"
"MB15"	"frdp"	8	1.3307	1.02157566136765e-05	3.4459909433359e-05	"Overenrichment"
"MB15"	"grdp"	7	1.0236	1.10956972133282e-05	3.72435329397937e-05	"Overenrichment"
"MB15"	"dmpp"	12	1.8424	1.41834523792656e-08	6.90359717237859e-08	"Overenrichment"
"MB15"	"ipdp"	13	2.3542	6.14594465635664e-08	2.77410561938413e-07	"Overenrichment"
"MB15"	"mal__L"	52	39.5102	0.0424039092579535	0.0703380599833903	"No enrichment"
"MB15"	"dhap"	13	30.6051	0.00021516577812673	0.000584021397772552	"Underenrichment"
"MB15"	"g3p"	12	38.6913	2.29737492690623e-07	9.70687100483706e-07	"Underenrichment"
"MB15"	"fdp"	8	22.3141	0.00035971996656795	0.000937871543657876	"Underenrichment"
"MB15"	"gcald"	54	90.2798	1.59927804338854e-05	5.22917468128701e-05	"Underenrichment"
"MB15"	"glyald"	22	80.4534	1.11276029059996e-15	1.11328079324174e-14	"Underenrichment"
"MB15"	"xu1p__D"	0	10.3382	1.82395689700687e-05	5.91258713579563e-05	"Underenrichment"
"MB15"	"btn"	33	27.1249	0.239018854458478	0.313622565965763	"No enrichment"
"MB15"	"acmpglu"	12	38.6913	2.29737492690623e-07	9.70687100483706e-07	"Underenrichment"
"MB15"	"thcholstoic"	111	143.6083	0.00285832708465579	0.00628412233648554	"Underenrichment"
"MB15"	"cholate"	282	289.4686	0.643115937478295	0.709534049292585	"No enrichment"
"MB15"	"xol7ah3"	101	107.1689	0.533092765687823	0.611489361262447	"No enrichment"
"MB15"	"tchola"	60	71.2412	0.154022551819446	0.215466072958724	"No enrichment"
"MB15"	"xol7aone"	57	54.045	0.66029350424103	0.723553710422067	"No enrichment"
"MB15"	"dchac"	75	102.358	0.00292044992923671	0.0064075287720592	"Underenrichment"
"MB15"	"gchola"	109	122.5226	0.192045757185671	0.260326761121219	"No enrichment"
"MB15"	"dhcholestanate"	73	82.7053	0.256942025958464	0.333342230635599	"No enrichment"
"MB15"	"4fumacac"	3	1.9448	0.429907851914139	0.512658889857194	"No enrichment"
"MB15"	"4mlacac"	0	0.4094	0.649246647041884	0.714665772224929	"No enrichment"
"MB15"	"23dpg"	0	3.992	0.014813924370262	0.0276775535872668	"Underenrichment"
"MB15"	"3pg"	1	17.2985	2.48983331311635e-07	1.04786463426502e-06	"Underenrichment"
"MB15"	"13dpg"	1	18.6292	6.5274803430257e-08	2.93702286087996e-07	"Underenrichment"
"MB15"	"imp"	142	119.7589	0.0346090248198142	0.0587356970757491	"No enrichment"
"MB15"	"gmp"	293	258.3517	0.0233153392538253	0.0414408807868787	"Overenrichment"
"MB15"	"so4"	349	292.744	0.000591831198133151	0.00148660291895806	"Overenrichment"
"MB15"	"ksii_core2"	52	67.761	0.0373563759396145	0.0628214827100874	"No enrichment"
"MB15"	"acnam"	90	109.5231	0.0435297680125437	0.072002174963686	"No enrichment"
"MB15"	"ksi_deg38"	71	81.2723	0.22515166428749	0.29807858499534	"No enrichment"
"MB15"	"gm3_hs"	92	109.5231	0.0710826129102942	0.110640282824922	"No enrichment"
"MB15"	"cs_d_deg4"	56	60.4936	0.549236261415929	0.62647914870633	"No enrichment"
"MB15"	"cs_e_deg5"	58	60.596	0.736481135948681	0.789444352291516	"No enrichment"
"MB15"	"ksii_core4_deg3"	75	84.4454	0.275432831390802	0.353608330610794	"No enrichment"
"MB15"	"ametam"	0	7.1651	0.000520081176178078	0.00131898964508142	"Underenrichment"
"MB15"	"5mta"	0	2.4566	0.074876262528367	0.115773430996276	"No enrichment"
"MB15"	"fru"	38	174.8275	9.0922352524453e-40	3.57293822046223e-38	"Underenrichment"
"MB15"	"gam6p"	39	84.8548	6.45428087490767e-09	3.26574833589448e-08	"Underenrichment"
"MB15"	"man"	45	116.8929	2.24544678053181e-15	2.17950270328184e-14	"Underenrichment"
"MB15"	"g6p"	22	95.7048	7.90344052348315e-22	1.22345688656191e-20	"Underenrichment"
"MB15"	"dadp"	70	126.0028	1.14538580137217e-08	5.63638988270966e-08	"Underenrichment"
"MB15"	"man6p"	26	67.8634	1.60113023331263e-09	8.70289411986086e-09	"Underenrichment"
"MB15"	"HC01223"	84	40.8409	1.96080070353821e-10	1.17498931892632e-09	"Overenrichment"
"MB15"	"ps_hs"	92	57.5252	7.50469419019663e-06	2.58329190517586e-05	"Overenrichment"
"MB15"	"pe_hs"	364	232.2504	5.04971464968292e-18	5.91814698513132e-17	"Overenrichment"
"MB15"	"pail3p_hs"	47	208.0939	9.6511522424365e-46	4.84077224032694e-44	"Underenrichment"
"MB15"	"galside_hs"	37	51.3837	0.0281524332315628	0.0489459711250024	"Underenrichment"
"MB15"	"crm_hs"	253	294.4841	0.00844277137985339	0.0167501720134055	"Underenrichment"
"MB15"	"35cgmp"	208	152.9229	6.00514326837654e-06	2.09407255186057e-05	"Overenrichment"
"MB15"	"m2mn"	21	25.2824	0.373350063802097	0.456328597513776	"No enrichment"
"MB15"	"gthrd"	262	314.4439	0.00119148813096571	0.0028264216583726	"Underenrichment"
"MB15"	"gthox"	41	74.0049	1.24636444217561e-05	4.14541118032949e-05	"Underenrichment"
"MB15"	"malt"	2	68.1705	3.54943325225674e-30	9.06862024791601e-29	"Underenrichment"
"MB15"	"glygn4"	88	116.1764	0.00414373710955566	0.00879626144963381	"Underenrichment"
"MB15"	"lpchol_hs"	214	124.5697	5.24339074114502e-15	4.91418129429879e-14	"Overenrichment"
"MB15"	"Rtotal2"	230	149.1357	4.40622958859513e-11	2.81082528335945e-10	"Overenrichment"
"MB15"	"pchol_hs"	373	249.9584	5.04663336828351e-15	4.73867637440833e-14	"Overenrichment"
"MB15"	"pyam5p"	0	0.9212	0.378365178437383	0.461535233140337	"No enrichment"
"MB15"	"pydx"	1	2.559	0.326069476950935	0.407539211028416	"No enrichment"
"MB15"	"2mb2coa"	294	149.5451	9.44804764881125e-30	2.34977025578077e-28	"Overenrichment"
"MB15"	"2mbcoa"	170	94.9883	9.33909163502863e-14	7.74867719366299e-13	"Overenrichment"
"MB15"	"M02694"	158	87.7208	4.08392730113645e-13	3.2071628404204e-12	"Overenrichment"
"MB15"	"fad"	695	469.9258	2.78269785668476e-26	5.73864356890968e-25	"Overenrichment"
"MB15"	"hxcoa"	574	288.9568	1.02119662881348e-58	8.51774703431498e-57	"Overenrichment"
"MB15"	"b2coa"	339	196.0157	1.07688263196905e-23	1.88905527426369e-22	"Overenrichment"
"MB15"	"CE4808"	46	30.0933	0.00395681522281164	0.00843895121309628	"Overenrichment"
"MB15"	"hx2coa"	30	18.1174	0.00618851714115246	0.0126620401280949	"Overenrichment"
"MB15"	"btcoa"	325	166.6389	4.4536313322863e-32	1.25810883598095e-30	"Overenrichment"
"MB15"	"galacglcgal14acglcgalgluside_hs"	111	112.7986	0.867436565158064	0.897344037417711	"No enrichment"
"MB15"	"gdpfuc"	59	48.2106	0.10753274590113	0.158532841478186	"No enrichment"
"MB15"	"galfucgalacglcgalgluside_hs"	12	15.149	0.402338438329072	0.484989420608097	"No enrichment"
"MB15"	"pmtcoa"	880	609.0304	8.37041336905567e-30	2.08869714935836e-28	"Overenrichment"
"MB15"	"cholcoar"	73	67.6587	0.487036526042862	0.567883716982495	"No enrichment"
"MB15"	"prist"	127	123.3414	0.718762410432628	0.774721962229419	"No enrichment"
"MB15"	"dca"	118	90.8939	0.003653323047899	0.00785639594456923	"Overenrichment"
"MB15"	"phytcoa"	63	51.3837	0.0935421415093892	0.140386265987043	"No enrichment"
"MB15"	"M00743"	51	53.5333	0.727158833888169	0.781439998634343	"No enrichment"
"MB15"	"odecoa"	728	479.8545	9.31309811635715e-31	2.43981985998424e-29	"Overenrichment"
"MB15"	"M02977"	52	55.4781	0.63212671811671	0.700607847816526	"No enrichment"
"MB15"	"HC02057"	138	124.1603	0.190596710568318	0.25859664255812	"No enrichment"
"MB15"	"dag_hs"	341	376.9847	0.0442046984870458	0.0730056528319508	"No enrichment"
"MB15"	"em2emgacpail_hs"	26	17.6056	0.0447522845365263	0.0738001105937738	"No enrichment"
"MB15"	"gpi_hs"	49	29.5815	0.000471448922356558	0.00120463064519539	"Overenrichment"
"MB15"	"glu__L"	1006	769.2207	1.70294437631023e-19	2.25134509510964e-18	"Overenrichment"
"MB15"	"asp__L"	381	245.4546	4.04634021730941e-18	4.77209970331284e-17	"Overenrichment"
"MB15"	"gln__L"	739	546.2849	9.64767555657156e-18	1.1085571637221e-16	"Overenrichment"
"MB15"	"asn__L"	540	363.3711	4.98456261633056e-21	7.33813878974446e-20	"Overenrichment"
"MB15"	"cys__L"	595	442.4938	7.00987253392917e-14	5.88955171593645e-13	"Overenrichment"
"MB15"	"leu__L"	656	467.3668	2.50031732583111e-19	3.26228766904953e-18	"Overenrichment"
"MB15"	"met__L"	520	393.1573	3.92641011668498e-11	2.52084958263325e-10	"Overenrichment"
"MB15"	"phe__L"	700	492.3422	5.82716229836947e-22	9.11167351761751e-21	"Overenrichment"
"MB15"	"val__L"	361	242.998	2.6222446229506e-14	2.30806857700273e-13	"Overenrichment"
"MB15"	"Lkynr"	70	49.746	0.0038016349654414	0.00814278665273085	"Overenrichment"
"MB15"	"sarcs"	43	52.8168	0.147724026549117	0.208162270634671	"No enrichment"
"MB15"	"r5p"	31	30.1956	0.858411438743242	0.890222072512559	"No enrichment"
"MB15"	"xu5p__D"	9	13.716	0.171375348643612	0.236090515264277	"No enrichment"
"MB15"	"inost"	76	97.0354	0.0200627130018587	0.0362338782545573	"Underenrichment"
"MB15"	"ibup__S"	85	129.3806	1.24227738184277e-05	4.13365417511946e-05	"Underenrichment"
"MB15"	"ppa"	170	128.4593	0.000185302354019823	0.000509709139148409	"Overenrichment"
"MB15"	"5eipenc"	61	42.888	0.00539162886427513	0.0111789873086729	"Overenrichment"
"MB15"	"ibupcoa__S"	66	46.7776	0.0046334773276347	0.00973853057476616	"Overenrichment"
"MB15"	"hexdtrcoa"	130	87.6185	6.09122214973381e-06	2.12161865827183e-05	"Overenrichment"
"MB15"	"cholcoa"	256	181.1737	1.895809610542e-08	9.08289967649115e-08	"Overenrichment"
"MB15"	"ppbng"	1	0.6141	0.59579923217465	0.668739124044554	"No enrichment"
"MB15"	"hmbil"	1	0.4094	0.40536301122745	0.488085166600779	"No enrichment"
"MB15"	"ribflv"	20	32.2428	0.0167065983442875	0.0307967483884108	"Underenrichment"
"MB15"	"hs_deg1"	11	6.2438	0.0634609134768794	0.100272998424974	"No enrichment"
"MB15"	"hs_deg5"	9	3.7872	0.013958785470252	0.0262551427211825	"Overenrichment"
"MB15"	"udpacgal"	98	140.0258	7.91173507287979e-05	0.000231747539868194	"Underenrichment"
"MB15"	"gd3_hs"	44	55.3757	0.0995173743874612	0.148197148331915	"No enrichment"
"MB15"	"icit"	22	24.2589	0.645481538489543	0.711383260145177	"No enrichment"
"MB15"	"HC01434"	0	4.0943	0.013297032013624	0.0251272451480472	"Underenrichment"
"MB15"	"nrpphr"	100	131.5301	0.00254646908737866	0.00565370136816687	"Underenrichment"
"MB15"	"ahcys"	74	379.1342	8.0581549495665e-91	1.23108873372357e-88	"Underenrichment"
"MB15"	"amet"	77	391.1101	3.55218368577424e-93	5.74954531280129e-91	"Underenrichment"
"MB15"	"adrnl"	17	32.7546	0.00175222073269135	0.00402273231769606	"Underenrichment"
"MB15"	"hs_pre10"	0	18.9362	2.07003925112303e-09	1.108463078248e-08	"Underenrichment"
"MB15"	"M01770"	150	72.2648	4.01443162056442e-18	4.73633335091335e-17	"Overenrichment"
"MB15"	"crn"	234	127.0263	3.44417436726405e-20	4.80132017008169e-19	"Overenrichment"
"MB15"	"pcrn"	145	70.0129	1.7452337475385e-17	1.96168465977075e-16	"Overenrichment"
"MB15"	"dmnoncrn"	32	16.3773	0.000241494059970021	0.000649643455928425	"Overenrichment"
"MB15"	"hdd2crn"	202	109.8302	1.4640565345111e-17	1.65432863658114e-16	"Overenrichment"
"MB15"	"M00245"	0	1.5354	0.197923426801622	0.267157369822744	"No enrichment"
"MB15"	"retinal"	117	132.656	0.145379168465168	0.205234728231625	"No enrichment"
"MB15"	"retinol"	139	138.6952	0.968826531873723	0.975767437032954	"No enrichment"
"MB15"	"lald__D"	99	178.9219	6.80769427622691e-12	4.74179105390413e-11	"Underenrichment"
"MB15"	"leuktrB4woh"	71	111.0585	1.98580791835383e-05	6.4035141403389e-05	"Underenrichment"
"MB15"	"acald"	122	208.8104	6.68638817311675e-12	4.66598013180629e-11	"Underenrichment"
"MB15"	"mthgxl"	81	130.7112	9.20536590982355e-07	3.60698085322895e-06	"Underenrichment"
"MB15"	"meoh"	87	97.6496	0.251862052198115	0.32780272486723	"No enrichment"
"MB15"	"34dhmald"	63	76.9733	0.0861508214255394	0.13070376433938	"No enrichment"
"MB15"	"12ppd__R"	67	100.925	0.000164780020408735	0.000457291281846076	"Underenrichment"
"MB15"	"estrone"	92	367.8748	7.80018839632575e-74	8.55563521390397e-72	"Underenrichment"
"MB15"	"estradiol"	26	96.7284	1.45378881309076e-19	1.93133328390372e-18	"Underenrichment"
"MB15"	"tststerone"	82	364.1899	2.98105846837935e-79	3.64346182763883e-77	"Underenrichment"
"MB15"	"ksii_core4_pre10"	38	61.0054	0.000976709605872476	0.0023568855216573	"Underenrichment"
"MB15"	"ksii_core4_pre9"	38	71.4459	5.96574851738763e-06	2.08154711727634e-05	"Underenrichment"
"MB15"	"acglcgal14acglcgalgluside_hs"	88	93.6576	0.541853235864889	0.61980492378097	"No enrichment"
"MB15"	"core4"	35	47.4941	0.048422201191379	0.0790855455696875	"No enrichment"
"MB15"	"M02683"	61	71.0365	0.204336545668858	0.274342174752647	"No enrichment"
"MB15"	"ksii_core4_pre1"	47	64.4856	0.0170706055117512	0.0313923853985063	"Underenrichment"
"MB15"	"acac"	71	34.6994	6.19589963799142e-09	3.1445765891528e-08	"Overenrichment"
"MB15"	"fum"	90	62.7455	0.000549335998315044	0.00138675140088873	"Overenrichment"
"MB15"	"k"	480	354.2612	6.89824207147945e-12	4.80374326949723e-11	"Overenrichment"
"MB15"	"mem2emgacpail_hs"	36	22.007	0.00339156662251139	0.00734006005669855	"Overenrichment"
"MB15"	"arg__L"	387	287.012	1.50010392641374e-09	8.18198760884025e-09	"Overenrichment"
"MB15"	"ala__L"	834	628.6831	9.41891163411612e-18	1.08351859382241e-16	"Overenrichment"
"MB15"	"orn"	207	164.7965	0.000706091430453647	0.00174780538922907	"Overenrichment"
"MB15"	"hom__L"	179	130.1994	1.4604833461306e-05	4.80632083927186e-05	"Overenrichment"
"MB15"	"lys__L"	352	269.6111	2.45902011441597e-07	1.03562444874925e-06	"Overenrichment"
"MB15"	"succoa"	434	205.9444	1.8531017814072e-51	1.18062297324377e-49	"Overenrichment"
"MB15"	"ivcoa"	195	91.7128	2.27902251123442e-24	4.18412324196221e-23	"Overenrichment"
"MB15"	"hexdicoa"	31	19.6527	0.0113203386502305	0.0217837041669882	"Overenrichment"
"MB15"	"glutcoa"	200	83.3195	3.61412403790367e-32	1.02579459896671e-30	"Overenrichment"
"MB15"	"3hexdcoa"	41	23.3376	0.00039463372695844	0.00102248960111132	"Overenrichment"
